first_seen_utc,malware_printable,confidence_level,ip,port
2025-07-14,Hook,100,83.217.209.92,80
2025-07-14,Hook,100,45.150.34.112,8089
2025-07-14,Unknown malware,100,56.228.12.2,443
2025-07-14,AsyncRAT,100,128.90.106.135,2000
2025-07-14,Remcos,100,192.3.176.155,14645
2025-07-14,Cobalt Strike,100,47.122.119.55,9999
2025-07-14,Cobalt Strike,100,34.131.183.13,8081
2025-07-13,XWorm,100,196.251.66.200,2024
2025-07-13,XWorm,100,45.74.15.131,7000
2025-07-13,Cobalt Strike,75,45.76.172.9,80
2025-07-13,QakBot,75,94.49.37.25,443
2025-07-13,QakBot,75,94.49.37.25,995
2025-07-13,Sliver,75,51.38.140.83,8888
2025-07-13,QakBot,75,217.165.61.172,443
2025-07-13,QakBot,75,189.228.171.242,995
2025-07-13,XWorm,100,147.185.221.30,6704
2025-07-13,Xtreme RAT,100,8.222.218.205,10001
2025-07-13,Chaos,100,8.149.141.15,47486
2025-07-13,NetSupportManager RAT,100,13.213.19.51,4839
2025-07-13,Havoc,100,3.85.192.21,443
2025-07-13,AsyncRAT,100,98.142.247.3,8808
2025-07-13,Sliver,100,155.138.255.149,8443
2025-07-13,Remcos,100,85.117.242.173,2404
2025-07-13,Cobalt Strike,100,115.120.193.95,80
2025-07-13,Cobalt Strike,100,23.80.81.218,80
2025-07-13,Cobalt Strike,100,193.134.211.41,8443
2025-07-13,Cobalt Strike,100,38.12.36.139,443
2025-07-13,Cobalt Strike,100,212.193.24.92,80
2025-07-13,DanaBot,50,192.210.222.88,443
2025-07-13,PureLogs Stealer,100,148.113.214.176,6600
2025-07-13,Unknown malware,50,154.216.157.235,443
2025-07-13,Ghost RAT,50,91.4.44.64,80
2025-07-13,AsyncRAT,50,78.162.57.179,444
2025-07-13,AsyncRAT,50,78.162.57.179,3001
2025-07-13,NetSupportManager RAT,50,205.185.114.104,10254
2025-07-13,NetSupportManager RAT,50,211.197.187.141,6000
2025-07-13,NetSupportManager RAT,50,3.144.111.80,17000
2025-07-13,Sliver,50,103.73.67.164,31337
2025-07-13,Sliver,50,4.201.105.254,31337
2025-07-13,Sliver,50,198.167.199.234,31337
2025-07-13,Sliver,50,177.124.72.24,31337
2025-07-13,Xtreme RAT,50,103.130.215.202,8888
2025-07-13,Xtreme RAT,50,103.130.215.202,6969
2025-07-13,Xtreme RAT,50,103.130.215.202,623
2025-07-13,Xtreme RAT,50,103.130.215.202,5008
2025-07-13,Xtreme RAT,50,103.130.215.202,129
2025-07-13,Cobalt Strike,50,172.245.253.10,443
2025-07-13,Cobalt Strike,50,8.138.27.20,4433
2025-07-13,Cobalt Strike,50,47.122.30.177,80
2025-07-13,ValleyRAT,100,134.122.184.74,8880
2025-07-13,StrelaStealer,100,93.185.157.200,80
2025-07-13,AsyncRAT,100,79.215.191.81,6606
2025-07-13,AsyncRAT,100,79.215.191.81,7707
2025-07-13,AsyncRAT,100,79.215.191.81,8808
2025-07-13,AsyncRAT,100,79.215.191.81,55667
2025-07-13,AsyncRAT,75,45.204.211.49,8880
2025-07-13,AsyncRAT,75,206.233.249.153,555
2025-07-13,Remcos,100,185.241.149.206,1024
2025-07-13,Aurotun Stealer,100,80.64.19.138,7712
2025-07-13,Empire Downloader,100,18.216.6.142,80
2025-07-13,Cobalt Strike,100,115.190.8.204,4567
2025-07-13,ValleyRAT,100,43.250.174.49,1989
2025-07-13,XWorm,100,147.185.221.30,7877
2025-07-13,ValleyRAT,100,206.119.82.192,8880
2025-07-13,Cobalt Strike,75,8.137.157.191,80
2025-07-13,Cobalt Strike,75,8.137.157.191,443
2025-07-13,Cobalt Strike,75,106.55.138.214,8080
2025-07-13,ValleyRAT,100,45.204.221.233,7891
2025-07-13,RedLine Stealer,100,194.156.79.89,55615
2025-07-13,ValleyRAT,100,27.124.3.175,9092
2025-07-13,ValleyRAT,100,27.124.3.175,9093
2025-07-13,Xtreme RAT,100,123.60.148.209,10001
2025-07-13,Chaos,100,122.143.2.28,54681
2025-07-13,Kaiji,100,45.207.199.11,808
2025-07-13,Havoc,100,172.233.44.144,443
2025-07-13,Havoc,100,213.209.150.225,443
2025-07-13,AsyncRAT,100,196.251.116.62,5555
2025-07-13,Sliver,100,217.195.153.118,48734
2025-07-13,Cobalt Strike,100,156.238.233.72,12345
2025-07-13,Cobalt Strike,100,193.37.69.42,4432
2025-07-13,ValleyRAT,100,27.124.3.175,9091
2025-07-13,XWorm,100,200.9.155.157,6853
2025-07-13,Cobalt Strike,100,101.43.136.183,8443
2025-07-13,Cobalt Strike,100,47.109.45.147,23072
2025-07-13,AsyncRAT,100,128.90.113.149,5000
2025-07-13,Hook,100,172.191.69.182,80
2025-07-13,Hook,100,192.110.165.89,8089
2025-07-13,DCRat,100,148.66.21.235,403
2025-07-13,Havoc,100,147.93.137.12,443
2025-07-13,Unknown malware,100,149.28.225.119,3333
2025-07-13,Unknown malware,100,143.198.193.104,3333
2025-07-13,Unknown malware,100,220.135.236.111,3333
2025-07-13,Unknown malware,100,134.122.114.251,443
2025-07-13,Unknown malware,100,165.232.131.87,443
2025-07-13,Unknown malware,100,31.97.183.134,443
2025-07-13,Unknown malware,100,118.26.39.189,9333
2025-07-13,Unknown malware,100,24.199.116.141,3333
2025-07-13,Cobalt Strike,100,34.221.83.3,9999
2025-07-13,Cobalt Strike,100,117.72.69.118,8081
2025-07-13,Remcos,100,181.142.211.98,30204
2025-07-13,QakBot,75,72.133.241.6,2083
2025-07-13,DeimosC2,75,193.37.212.74,443
2025-07-13,Havoc,75,144.172.96.98,443
2025-07-13,Xtreme RAT,100,39.98.168.60,10001
2025-07-13,DCRat,100,148.66.21.237,403
2025-07-13,Havoc,100,45.152.84.192,443
2025-07-13,Quasar RAT,100,193.242.208.53,443
2025-07-13,Sliver,100,139.159.153.21,85
2025-07-13,Remcos,100,80.64.19.165,6000
2025-07-13,Ghost RAT,100,103.176.197.34,8080
2025-07-13,Cobalt Strike,100,175.27.249.96,80
2025-07-13,Cobalt Strike,100,193.233.113.56,443
2025-07-13,Cobalt Strike,100,108.186.255.117,896
2025-07-13,DCRat,50,147.185.221.29,62304
2025-07-13,DarkComet,50,2.56.109.124,1604
2025-07-13,NetSupportManager RAT,50,16.28.107.52,55554
2025-07-13,Unknown malware,50,3.145.103.147,593
2025-07-13,Unknown malware,50,3.145.103.147,993
2025-07-13,Unknown malware,50,3.145.103.147,9043
2025-07-13,Sliver,50,147.78.130.42,31337
2025-07-13,Sliver,50,192.227.236.198,31337
2025-07-13,Sliver,50,95.130.227.6,31337
2025-07-13,Xtreme RAT,50,103.130.215.202,80
2025-07-13,Xtreme RAT,50,103.130.215.202,7400
2025-07-13,Xtreme RAT,50,103.130.215.202,69
2025-07-13,Xtreme RAT,50,103.130.215.202,3283
2025-07-13,Xtreme RAT,50,103.130.215.202,5006
2025-07-13,Xtreme RAT,50,103.130.215.202,1434
2025-07-13,Xtreme RAT,50,103.130.215.202,7777
2025-07-13,Cobalt Strike,50,182.92.118.224,6443
2025-07-13,Cobalt Strike,50,38.38.251.165,443
2025-07-13,Cobalt Strike,50,1.92.137.130,8080
2025-07-13,Cobalt Strike,50,47.94.53.65,443
2025-07-13,Cobalt Strike,50,47.94.53.65,8443
2025-07-13,Cobalt Strike,50,47.111.139.209,8333
2025-07-13,Cobalt Strike,50,156.245.14.43,443
2025-07-13,Cobalt Strike,50,101.35.95.220,21081
2025-07-13,Cobalt Strike,50,38.38.251.165,8443
2025-07-13,Remcos,100,198.12.126.169,4445
2025-07-13,ValleyRAT,100,206.119.178.103,8081
2025-07-13,XWorm,100,144.172.100.183,8040
2025-07-13,XWorm,100,41.250.151.246,9321
2025-07-13,XWorm,100,107.189.20.81,7000
2025-07-13,NetSupportManager RAT,100,13.233.99.139,58194
2025-07-13,NetSupportManager RAT,100,179.95.201.82,9990
2025-07-13,Remcos,100,208.94.246.62,2404
2025-07-13,ValleyRAT,100,43.248.173.147,3011
2025-07-13,NjRAT,100,49.228.131.157,6760
2025-07-13,Xtreme RAT,100,158.69.252.241,10001
2025-07-13,Xtreme RAT,100,64.110.26.156,10001
2025-07-13,Empire Downloader,100,13.127.6.17,1337
2025-07-13,Empire Downloader,100,217.154.237.203,80
2025-07-13,MooBot,100,68.69.185.162,80
2025-07-13,MooBot,100,128.199.249.3,80
2025-07-13,NetSupportManager RAT,100,51.84.57.233,443
2025-07-13,NetSupportManager RAT,100,51.84.57.233,2443
2025-07-13,NetSupportManager RAT,100,51.84.57.233,4093
2025-07-13,NetSupportManager RAT,100,51.17.184.103,3390
2025-07-13,NetSupportManager RAT,100,51.17.184.103,8090
2025-07-13,DCRat,100,148.66.21.234,403
2025-07-13,Venom RAT,100,176.96.137.222,2222
2025-07-13,Havoc,100,216.245.184.59,8443
2025-07-13,Hook,100,196.251.81.62,8089
2025-07-13,AsyncRAT,100,196.251.113.10,80
2025-07-13,Remcos,100,216.250.250.246,443
2025-07-13,Ghost RAT,100,156.236.74.163,3666
2025-07-13,Cobalt Strike,100,107.149.154.103,80
2025-07-13,Cobalt Strike,100,121.61.109.25,444
2025-07-13,Cobalt Strike,100,185.244.0.116,8080
2025-07-12,XWorm,100,185.176.94.34,3373
2025-07-12,QakBot,75,88.234.25.245,443
2025-07-12,Unknown malware,75,47.99.54.48,60000
2025-07-12,Sliver,75,195.58.34.114,8888
2025-07-12,XWorm,100,147.185.221.28,11317
2025-07-12,Rhadamanthys,100,45.156.87.109,1543
2025-07-12,Xtreme RAT,100,129.153.150.23,10001
2025-07-12,Bashlite,100,5.175.249.52,80
2025-07-12,MooBot,100,196.251.83.5,80
2025-07-12,Latrodectus,90,167.160.161.69,443
2025-07-12,Latrodectus,90,167.160.161.105,443
2025-07-12,NetSupportManager RAT,100,54.187.89.54,18138
2025-07-12,AsyncRAT,100,128.90.113.220,5000
2025-07-12,AsyncRAT,100,165.22.224.250,11088
2025-07-12,Unknown malware,100,38.12.25.16,8877
2025-07-12,Sliver,100,34.55.124.146,443
2025-07-12,Cobalt Strike,100,27.17.158.66,56245
2025-07-12,Cobalt Strike,100,101.132.131.225,11011
2025-07-12,ValleyRAT,100,134.122.196.71,9090
2025-07-12,Remcos,100,194.59.31.4,6520
2025-07-12,PureLogs Stealer,75,198.135.51.90,62520
2025-07-12,AsyncRAT,75,119.152.232.82,7779
2025-07-12,ValleyRAT,100,206.119.178.103,8080
2025-07-12,Remcos,100,45.133.116.121,8791
2025-07-12,Mirai,75,45.156.87.138,12121
2025-07-12,Unknown RAT,75,94.26.90.4,8041
2025-07-12,PureRAT,75,91.84.102.219,56001
2025-07-12,XWorm,75,164.132.75.20,7000
2025-07-12,XWorm,75,159.223.120.36,8069
2025-07-12,FAKEUPDATES,100,137.220.56.36,443
2025-07-12,ValleyRAT,100,38.57.129.243,5536
2025-07-12,MooBot,100,103.149.253.104,80
2025-07-12,NetSupportManager RAT,100,18.183.141.66,9200
2025-07-12,NetSupportManager RAT,100,18.183.141.66,2000
2025-07-12,Quasar RAT,100,179.100.49.116,5000
2025-07-12,Matanbuchus,100,193.242.149.17,80
2025-07-12,Remcos,100,213.209.150.161,2404
2025-07-12,Cobalt Strike,100,149.104.29.31,80
2025-07-12,Cobalt Strike,100,159.75.155.46,2096
2025-07-12,Cobalt Strike,75,192.144.170.96,443
2025-07-12,Cobalt Strike,75,103.131.189.36,443
2025-07-12,Cobalt Strike,75,103.131.189.36,4433
2025-07-12,Xtreme RAT,50,118.107.244.36,10001
2025-07-12,DarkComet,50,77.105.161.10,1604
2025-07-12,Rhadamanthys,50,8.218.30.185,443
2025-07-12,Unknown malware,50,3.145.103.147,9993
2025-07-12,Unknown malware,50,51.250.8.230,21262
2025-07-12,Unknown malware,50,13.37.224.116,9999
2025-07-12,Unknown malware,50,80.153.197.234,3333
2025-07-12,Unknown malware,50,162.0.216.188,3333
2025-07-12,NetSupportManager RAT,50,51.94.27.205,902
2025-07-12,NetSupportManager RAT,50,15.237.253.95,4321
2025-07-12,NetSupportManager RAT,50,118.122.8.157,10393
2025-07-12,NetSupportManager RAT,50,51.112.44.22,8649
2025-07-12,NetSupportManager RAT,50,108.136.163.59,4444
2025-07-12,Sliver,50,89.111.143.7,31337
2025-07-12,Sliver,50,4.197.155.50,31337
2025-07-12,Sliver,50,80.64.19.99,31337
2025-07-12,Sliver,50,43.250.175.68,31337
2025-07-12,Sliver,50,164.90.230.62,31337
2025-07-12,Sliver,50,62.234.116.46,31337
2025-07-12,Sliver,50,209.38.66.239,31337
2025-07-12,Sliver,50,178.132.0.217,31337
2025-07-12,Cobalt Strike,50,81.70.158.144,80
2025-07-12,Cobalt Strike,50,52.4.38.106,443
2025-07-12,Cobalt Strike,50,113.46.198.202,3333
2025-07-12,Cobalt Strike,50,47.120.32.72,8069
2025-07-12,Cobalt Strike,50,119.45.71.217,80
2025-07-12,Cobalt Strike,50,39.104.16.175,4444
2025-07-12,Cobalt Strike,50,148.135.102.82,8008
2025-07-12,ValleyRAT,100,104.143.46.155,8888
2025-07-12,ValleyRAT,100,104.143.46.155,6666
2025-07-12,NjRAT,100,104.12.206.171,5552
2025-07-12,Bashlite,100,176.65.148.60,9999
2025-07-12,DCRat,100,148.66.21.238,403
2025-07-12,AsyncRAT,100,193.164.6.92,3002
2025-07-12,Remcos,100,216.250.252.62,2404
2025-07-12,Remcos,100,77.90.153.167,2404
2025-07-12,Remcos,100,196.251.113.11,2414
2025-07-12,XWorm,100,31.57.97.31,2020
2025-07-12,Unknown malware,100,212.64.201.67,41120
2025-07-12,Eye Pyramid,75,162.252.174.65,55555
2025-07-12,Latrodectus,90,167.160.161.111,443
2025-07-12,MimiKatz,100,103.150.215.39,80
2025-07-12,NetSupportManager RAT,100,3.25.173.252,2053
2025-07-12,Unknown malware,100,13.127.6.17,7443
2025-07-12,AsyncRAT,100,94.130.241.163,8808
2025-07-12,Unknown malware,100,185.128.227.157,80
2025-07-12,Cobalt Strike,100,120.24.241.109,443
2025-07-12,Cobalt Strike,100,154.82.68.142,12617
2025-07-12,PureLogs Stealer,100,195.26.227.209,7705
2025-07-12,Remcos,75,45.144.214.51,7084
2025-07-12,ValleyRAT,100,23.249.28.223,90
2025-07-12,ValleyRAT,100,38.45.122.106,4756
2025-07-12,ValleyRAT,100,38.45.122.106,1188
2025-07-12,RedLine Stealer,100,160.202.133.53,59897
2025-07-12,XWorm,100,88.180.187.70,20000
2025-07-12,Cobalt Strike,100,45.90.97.91,443
2025-07-12,Cobalt Strike,100,103.38.81.125,443
2025-07-12,Cobalt Strike,100,192.210.174.155,8888
2025-07-12,Stealc,100,62.233.53.75,80
2025-07-12,NetSupportManager RAT,100,185.177.239.63,443
2025-07-12,Mirai,100,5.230.226.36,23004
2025-07-12,RedLine Stealer,100,51.89.204.11,53454
2025-07-12,Nanocore RAT,100,192.169.69.26,3395
2025-07-12,ValleyRAT,100,202.95.22.109,443
2025-07-12,Rhadamanthys,100,159.69.228.247,1331
2025-07-12,Rhadamanthys,100,45.153.34.4,19000
2025-07-12,Xtreme RAT,100,114.67.112.246,10001
2025-07-12,Xtreme RAT,100,223.109.90.110,10001
2025-07-12,NetSupportManager RAT,100,35.180.255.4,2456
2025-07-12,NetSupportManager RAT,100,35.180.255.4,20256
2025-07-12,NetSupportManager RAT,100,35.180.255.4,26306
2025-07-12,NetSupportManager RAT,100,18.163.238.189,13325
2025-07-12,NetSupportManager RAT,100,18.142.251.30,2628
2025-07-12,NetSupportManager RAT,100,88.17.115.11,443
2025-07-12,SectopRAT,100,178.236.254.136,9000
2025-07-12,Remcos,100,205.209.99.87,5555
2025-07-12,Bashlite,90,176.65.148.60,23
2025-07-12,Unknown malware,100,209.145.58.37,443
2025-07-12,Unknown malware,100,18.102.7.167,443
2025-07-12,Unknown malware,100,104.199.21.106,3333
2025-07-12,Unknown malware,100,47.117.71.220,8085
2025-07-12,Unknown malware,100,171.244.143.6,8080
2025-07-12,Unknown malware,100,34.195.27.174,3333
2025-07-12,Unknown malware,100,146.59.14.101,3333
2025-07-12,Unknown malware,100,123.231.128.42,443
2025-07-12,Unknown malware,100,13.43.115.216,443
2025-07-12,Unknown malware,100,66.179.208.121,3333
2025-07-12,Unknown malware,100,52.221.30.147,8443
2025-07-12,Unknown malware,100,13.71.110.191,443
2025-07-12,Unknown malware,100,143.198.90.71,443
2025-07-12,Unknown malware,100,51.20.116.223,3333
2025-07-12,Unknown malware,100,23.95.39.53,8080
2025-07-12,Unknown malware,100,147.93.120.9,443
2025-07-12,Unknown malware,100,43.136.75.182,9090
2025-07-12,Unknown malware,100,18.218.34.196,443
2025-07-12,Unknown malware,100,47.122.62.142,60000
2025-07-12,Unknown malware,100,115.175.70.57,60000
2025-07-12,Unknown malware,100,194.48.248.102,7443
2025-07-12,AsyncRAT,100,196.251.113.10,1000
2025-07-12,Sliver,90,36.137.179.7,20000
2025-07-12,Cobalt Strike,100,1.94.98.11,80
2025-07-12,FatalRat,100,206.238.196.239,8081
2025-07-12,ValleyRAT,100,183.90.187.173,52137
2025-07-12,XWorm,100,45.74.10.206,6000
2025-07-12,NjRAT,100,196.251.71.173,7788
2025-07-12,Xtreme RAT,100,67.220.72.161,10001
2025-07-12,MimiKatz,100,209.151.150.4,8000
2025-07-12,Havoc,100,51.81.171.234,443
2025-07-12,Quasar RAT,100,167.235.213.2,44783
2025-07-12,AsyncRAT,100,128.90.113.220,2000
2025-07-12,Sliver,100,1.197.72.113,40000
2025-07-12,Cobalt Strike,100,185.212.56.93,60000
2025-07-11,Meterpreter,75,115.175.40.126,50001
2025-07-11,QakBot,75,70.31.125.225,2222
2025-07-11,QakBot,75,191.112.11.201,443
2025-07-11,QakBot,75,188.4.206.249,995
2025-07-11,DeimosC2,75,172.233.60.182,22222
2025-07-11,Unknown malware,75,101.201.247.89,60000
2025-07-11,FatalRat,100,45.204.217.102,8081
2025-07-11,XWorm,100,146.70.87.178,7031
2025-07-11,Rhadamanthys,100,45.137.99.158,19000
2025-07-11,Latrodectus,90,167.160.161.110,443
2025-07-11,Latrodectus,90,167.160.161.106,443
2025-07-11,MimiKatz,100,38.55.99.220,8080
2025-07-11,Chaos,100,144.172.108.70,8080
2025-07-11,DCRat,100,46.246.82.4,3000
2025-07-11,Havoc,100,201.92.134.212,8081
2025-07-11,AsyncRAT,100,45.141.233.202,6458
2025-07-11,Unknown malware,100,47.98.216.119,8888
2025-07-11,Sliver,100,107.189.20.160,1234
2025-07-11,Cobalt Strike,100,47.252.32.38,443
2025-07-11,Cobalt Strike,100,39.99.227.179,443
2025-07-11,Cobalt Strike,100,115.190.8.204,80
2025-07-11,Cobalt Strike,100,45.116.78.209,80
2025-07-11,Cobalt Strike,100,47.93.5.95,443
2025-07-11,ValleyRAT,100,45.204.211.171,7891
2025-07-11,ValleyRAT,100,45.204.211.223,7891
2025-07-11,NjRAT,100,41.142.139.73,19811
2025-07-11,MimiKatz,100,172.201.216.147,443
2025-07-11,MimiKatz,100,85.9.209.188,8080
2025-07-11,MimiKatz,100,209.50.60.223,8888
2025-07-11,NetSupportManager RAT,100,16.26.53.53,37892
2025-07-11,NetSupportManager RAT,100,56.124.127.146,26090
2025-07-11,Havoc,100,206.189.32.112,443
2025-07-11,AsyncRAT,100,185.174.101.81,8808
2025-07-11,AsyncRAT,100,207.231.105.51,400
2025-07-11,Remcos,100,172.111.244.105,37830
2025-07-11,Remcos,100,45.138.16.30,1024
2025-07-11,Cobalt Strike,100,47.108.63.64,7787
2025-07-11,Cobalt Strike,100,154.217.245.237,8001
2025-07-11,Cobalt Strike,100,1.94.98.11,443
2025-07-11,NetSupportManager RAT,100,185.163.45.73,443
2025-07-11,Amadey,100,176.46.157.50,80
2025-07-11,Amadey,100,66.63.187.164,80
2025-07-11,Stealc,100,45.74.16.175,80
2025-07-11,Cobalt Strike,100,155.94.172.165,9090
2025-07-11,Cobalt Strike,100,47.79.16.215,443
2025-07-11,Cobalt Strike,100,121.40.86.70,8088
2025-07-11,XWorm,100,86.29.59.189,7877
2025-07-11,Remcos,100,198.46.173.22,2404
2025-07-11,FAKEUPDATES,100,23.146.184.92,443
2025-07-11,Cobalt Strike,75,175.178.77.207,443
2025-07-11,Chaos,100,38.207.178.172,8002
2025-07-11,Cobalt Strike,100,27.71.25.14,80
2025-07-11,ValleyRAT,100,119.28.6.84,4444
2025-07-11,Chaos,100,156.244.56.241,8080
2025-07-11,NetSupportManager RAT,100,13.36.167.50,50308
2025-07-11,NetSupportManager RAT,100,15.160.87.249,39116
2025-07-11,NetSupportManager RAT,100,18.231.106.229,2701
2025-07-11,Venom RAT,100,74.50.82.72,101
2025-07-11,Havoc,100,167.172.63.184,65533
2025-07-11,AsyncRAT,100,18.194.217.129,20001
2025-07-11,Quasar RAT,100,124.198.132.196,4782
2025-07-11,XWorm,100,68.11.200.38,8081
2025-07-11,ERMAC,50,91.92.46.12,8089
2025-07-11,Unknown malware,50,51.250.8.230,3057
2025-07-11,Unknown malware,50,185.219.84.239,81
2025-07-11,Unknown malware,50,175.27.168.31,2222
2025-07-11,NetSupportManager RAT,50,83.48.230.194,6000
2025-07-11,AsyncRAT,50,157.20.182.24,1337
2025-07-11,AsyncRAT,50,196.251.116.62,4444
2025-07-11,BlackShades,50,51.48.73.168,1023
2025-07-11,BlackShades,50,15.161.185.195,9306
2025-07-11,BlackShades,50,51.48.73.168,873
2025-07-11,Unknown malware,50,43.153.207.12,9205
2025-07-11,Sliver,50,178.128.228.79,31337
2025-07-11,Sliver,50,172.232.124.4,31337
2025-07-11,Sliver,50,146.190.11.128,31337
2025-07-11,Sliver,50,51.38.140.83,31337
2025-07-11,Sliver,50,91.221.190.28,31337
2025-07-11,Sliver,50,195.58.34.114,31337
2025-07-11,Sliver,50,92.112.53.88,31337
2025-07-11,Cobalt Strike,50,35.222.201.2,443
2025-07-11,Cobalt Strike,50,47.120.32.72,50050
2025-07-11,Cobalt Strike,50,122.51.235.217,8066
2025-07-11,Cobalt Strike,50,196.251.87.191,4433
2025-07-11,Cobalt Strike,50,8.137.151.96,8011
2025-07-11,Sliver,75,62.171.148.172,8888
2025-07-11,DeimosC2,75,54.210.124.204,443
2025-07-11,Eye Pyramid,75,46.21.153.146,55555
2025-07-11,HijackLoader,75,147.124.219.109,7171
2025-07-11,Xtreme RAT,100,47.245.120.176,10001
2025-07-11,Bashlite,100,176.65.148.40,888
2025-07-11,NetSupportManager RAT,100,40.192.38.8,48796
2025-07-11,AsyncRAT,100,24.152.38.198,8808
2025-07-11,AsyncRAT,100,104.1.253.104,7707
2025-07-11,Remcos,100,80.64.19.165,6001
2025-07-11,Quasar RAT,100,15.235.173.226,4781
2025-07-11,Unknown malware,100,38.12.25.18,8877
2025-07-11,FAKEUPDATES,100,23.27.134.202,443
2025-07-11,ValleyRAT,100,103.215.77.197,2233
2025-07-11,RedLine Stealer,100,178.250.188.181,4226
2025-07-11,Latrodectus,90,167.160.161.76,443
2025-07-11,Rhadamanthys,100,5.22.159.192,19000
2025-07-11,Xtreme RAT,100,8.134.14.71,10001
2025-07-11,NetSupportManager RAT,100,40.192.38.8,18246
2025-07-11,NetSupportManager RAT,100,3.29.67.233,37805
2025-07-11,NetSupportManager RAT,100,51.92.218.68,995
2025-07-11,SectopRAT,100,45.94.47.125,9000
2025-07-11,SectopRAT,100,194.165.16.5,9000
2025-07-11,Unknown malware,100,104.199.21.106,443
2025-07-11,Unknown malware,100,104.199.21.106,8080
2025-07-11,Unknown malware,100,51.21.196.210,80
2025-07-11,Unknown malware,100,74.48.168.169,3333
2025-07-11,Unknown malware,100,139.59.44.192,3333
2025-07-11,Unknown malware,100,103.74.5.233,3333
2025-07-11,Unknown malware,100,34.122.107.208,10443
2025-07-11,Unknown malware,100,31.192.237.86,3333
2025-07-11,Unknown malware,100,52.72.160.166,8443
2025-07-11,Unknown malware,100,31.192.237.109,3333
2025-07-11,Unknown malware,100,83.147.39.243,8443
2025-07-11,Remcos,100,181.206.158.190,2405
2025-07-11,Unknown malware,100,149.104.27.216,3000
2025-07-11,Unknown malware,100,172.245.242.116,7443
2025-07-11,Unknown malware,100,172.237.65.7,3333
2025-07-11,Unknown malware,100,34.44.166.252,10443
2025-07-11,Unknown malware,100,162.43.7.119,4343
2025-07-11,Unknown malware,100,114.215.194.31,60000
2025-07-11,Unknown malware,100,38.47.105.135,6000
2025-07-11,BlackNET RAT,100,185.49.126.146,443
2025-07-11,AsyncRAT,100,78.162.57.179,888
2025-07-11,AsyncRAT,100,128.90.113.253,4000
2025-07-11,Ghost RAT,75,172.98.23.40,80
2025-07-11,Cobalt Strike,100,106.53.170.127,443
2025-07-11,Cobalt Strike,100,81.70.221.86,443
2025-07-11,Cobalt Strike,100,121.41.130.127,80
2025-07-11,Cobalt Strike,75,106.53.147.223,80
2025-07-11,Cobalt Strike,75,1.15.25.138,3443
2025-07-11,Remcos,100,196.251.116.107,1986
2025-07-11,Chaos,100,45.79.217.119,8080
2025-07-11,Unknown malware,100,185.92.74.43,80
2025-07-11,NetSupportManager RAT,100,3.29.67.233,2455
2025-07-11,NetSupportManager RAT,100,13.246.221.95,17778
2025-07-11,Hook,100,196.251.81.62,80
2025-07-11,Unknown malware,100,104.248.170.98,7443
2025-07-11,SectopRAT,100,217.12.206.21,9000
2025-07-11,AsyncRAT,100,185.196.10.251,8808
2025-07-11,Unknown malware,100,143.92.62.30,8888
2025-07-11,Remcos,100,80.64.19.165,6002
2025-07-11,Remcos,100,167.160.161.83,443
2025-07-11,Remcos,100,104.243.254.103,4862
2025-07-11,Ghost RAT,100,47.96.179.95,5556
2025-07-11,Cobalt Strike,100,107.149.154.103,443
2025-07-11,Cobalt Strike,100,103.214.70.214,8080
2025-07-10,XWorm,100,167.160.161.3,4404
2025-07-10,Stealc,100,185.125.50.64,80
2025-07-10,ValleyRAT,100,154.222.24.47,866
2025-07-10,ValleyRAT,100,121.54.191.52,3110
2025-07-10,ValleyRAT,100,154.222.24.47,668
2025-07-10,NjRAT,100,147.185.221.30,5583
2025-07-10,AsyncRAT,100,193.5.65.154,7707
2025-07-10,AsyncRAT,100,193.5.65.154,5505
2025-07-10,AsyncRAT,100,193.5.65.154,6606
2025-07-10,Remcos,100,38.180.49.49,5921
2025-07-10,XWorm,100,2.56.246.52,7001
2025-07-10,Meterpreter,75,64.137.9.118,8443
2025-07-10,Cobalt Strike,75,34.203.227.204,80
2025-07-10,QakBot,75,71.187.162.200,2222
2025-07-10,DeimosC2,75,52.61.32.132,443
2025-07-10,DeimosC2,75,3.31.153.113,443
2025-07-10,BianLian,100,18.144.17.191,443
2025-07-10,Xtreme RAT,100,223.109.206.177,10001
2025-07-10,Xtreme RAT,100,47.236.244.219,10001
2025-07-10,NetSupportManager RAT,100,13.51.167.29,104
2025-07-10,NetSupportManager RAT,100,16.78.22.100,2761
2025-07-10,NetSupportManager RAT,100,3.144.16.222,19779
2025-07-10,Quasar RAT,100,102.219.208.80,8090
2025-07-10,Quasar RAT,100,102.219.210.201,8090
2025-07-10,Quasar RAT,100,102.219.210.197,8090
2025-07-10,Quasar RAT,100,102.219.208.82,8090
2025-07-10,Unknown malware,100,147.93.152.86,7443
2025-07-10,SectopRAT,100,83.222.191.90,9000
2025-07-10,AsyncRAT,100,128.90.113.253,5000
2025-07-10,Unknown malware,100,154.216.157.83,8888
2025-07-10,Sliver,100,82.221.141.137,8080
2025-07-10,Sliver,100,3.148.173.111,443
2025-07-10,Sliver,100,45.144.137.60,20000
2025-07-10,Remcos,100,100.42.176.116,2404
2025-07-10,Remcos,100,146.103.41.79,25565
2025-07-10,Remcos,100,206.123.152.38,33862
2025-07-10,Cobalt Strike,100,47.96.232.45,8081
2025-07-10,Cobalt Strike,100,120.79.162.99,443
2025-07-10,Cobalt Strike,100,120.79.162.99,8088
