[2026-01-07 20:00:04] ========== OTX Last 3 Months (IP Only) 启动 ==========
[2026-01-07 20:00:04] 时间窗口起点: 2025-12-31 20:00:04
[2026-01-07 20:00:04] 最大翻页数: 200
[2026-01-07 20:00:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-07 20:01:22] [IP] 205.210.31.90 | pulse=695e49da461f837802513a31
[2026-01-08 12:03:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:04:31] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:04:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:05:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:05:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:06:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:06:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:07:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:07:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:07:54] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:08:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:08:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:09:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:09:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:09:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:10:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:10:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:11:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:11:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:11:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:12:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:12:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:12:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:13:03] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:13:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:13:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:13:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:14:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:14:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:14:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:15:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:15:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:16:34] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:17:09] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:17:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:18:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:18:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:18:44] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:19:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:19:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:20:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:20:42] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:21:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:21:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:22:27] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:23:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:23:07] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-08 12:23:12] [ERROR] activity 接口异常: Expecting value: line 1 column 1 (char 0)
[2026-01-08 12:23:47] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:24:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:24:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:24:58] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:25:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:26:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:26:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:27:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:27:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:27:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:28:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:29:05] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:29:24] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:29:59] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:30:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:30:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:31:16] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:31:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:32:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:32:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:33:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:33:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:33:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:34:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:34:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:35:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:35:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:36:00] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:36:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:37:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:37:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:38:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:38:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:38:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:39:29] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:39:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:40:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:40:56] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:41:31] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:41:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:42:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:42:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:43:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:43:52] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:44:19] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:44:54] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:45:15] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:45:50] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:46:25] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:47:00] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:47:35] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:48:10] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:48:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:48:56] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:49:31] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:49:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:50:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:50:45] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:51:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:51:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:51:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:52:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:52:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:52:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:53:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:53:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:54:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:54:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:55:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:55:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:56:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:57:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:57:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 12:58:02] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:58:37] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:59:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 12:59:31] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:00:06] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:00:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:01:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:01:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:02:04] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:02:39] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:02:57] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:03:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:03:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:04:12] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:04:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:04:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:05:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:05:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:06:15] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:06:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:07:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:07:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:07:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:08:33] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:09:08] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:09:26] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:10:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:10:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:10:53] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:11:10] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:11:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:12:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:12:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:13:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:13:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:13:37] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:14:12] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:14:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:14:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:15:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:15:47] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:16:22] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:16:40] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:17:15] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:17:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:17:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:18:08] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:18:43] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:19:18] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:19:53] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:20:28] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:21:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:21:38] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:21:55] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:22:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:22:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:23:13] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:23:48] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:24:23] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:24:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:25:17] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:25:35] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:25:52] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:26:11] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:26:46] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:27:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:27:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:27:43] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:28:01] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:28:36] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:29:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:29:29] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:29:46] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:30:21] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:30:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:31:13] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:31:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:32:02] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:32:28] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:33:03] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:33:22] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:33:57] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:34:32] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:34:49] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:35:06] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:35:41] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:35:59] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:36:20] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:36:38] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:37:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:37:44] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:38:19] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:38:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:39:11] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:39:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:39:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:40:04] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:40:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:40:56] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:41:31] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:41:48] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:42:05] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:42:21] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:42:39] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:43:14] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:43:32] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:44:07] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:44:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:44:41] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:45:16] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:45:51] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:46:26] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:47:01] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:47:17] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:47:34] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:47:50] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:48:07] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:48:36] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:48:53] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:49:09] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:49:27] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:49:45] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:50:20] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:50:55] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:51:30] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:52:05] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:52:23] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:52:58] [ERROR] activity 接口异常: HTTPSConnectionPool(host='otx.alienvault.com', port=443): Read timed out. (read timeout=30)
[2026-01-08 13:53:16] [ERROR] activity 接口异常: [Errno 32] Broken pipe
[2026-01-08 13:53:33] [ERROR] activity 接口异常: [Errno 32] Broken pipe
